Employee_ID,Department,Gender,Age,Education_Level,Job_Role,Monthly_Income,Years_At_Company,Years_In_Current_Role,Job_Satisfaction,Performance_Rating,Work_Life_Balance,Training_Hours_Last_Year,Last_Promotion_Years_Ago,Distance_From_Home,Overtime,Attrition,Marital_Status,Number_Of_Companies_Worked,Stock_Option_Level
2910,Sales,Non-binary,59,High School,Team Lead,7895.0,5,4,5,5,2,87,8,34,Yes,No,Divorced,7,3
2911,Finance,Male,52,Master's Degree,Team Lead,8800.0,21,12,2,1,2,4,8,37,No,Yes,Married,3,2
2912,IT,Non-binary,23,Master's Degree,Team Lead,8905.0,5,9,1,5,4,57,13,49,No,Yes,Married,4,3
2913,Sales,Male,53,Master's Degree,Analyst,3630.0,35,6,4,5,1,38,12,48,Yes,Yes,Married,2,0
2914,Finance,Male,39,PhD,Manager,10224.0,8,16,2,5,2,47,1,26,No,No,Divorced,6,3
2915,Finance,Prefer not to say,18,High School,Intern,1053.0,0,0,1,2,1,0,0,45,No,Yes,Single,1,0
2916,Marketing,Male,26,Master's Degree,Manager,9375.0,38,7,3,4,5,79,8,45,No,No,Widowed,1,3
2917,Marketing,Male,59,Bachelor's Degree,Team Lead,9277.0,37,16,4,1,4,19,1,45,Yes,Yes,Widowed,1,0
2918,Finance,Prefer not to say,31,PhD,Manager,7047.0,32,12,1,1,3,92,3,32,Yes,Yes,Single,8,0
2919,Marketing,Non-binary,59,Bachelor's Degree,Analyst,4375.0,17,10,1,2,4,80,1,37,Yes,Yes,Single,8,0
2920,Sales,Female,46,Bachelor's Degree,Executive,4048.0,11,19,4,2,3,18,0,5,Yes,Yes,Married,6,1
2921,HR,Female,55,Master's Degree,Manager,10713.0,26,17,3,5,2,59,11,20,No,Yes,Married,9,3
2922,Sales,Female,22,Bachelor's Degree,Intern,1426.0,0,0,5,5,3,0,0,7,Yes,Yes,Single,1,0
2923,Finance,Non-binary,51,High School,Analyst,3383.0,14,5,3,4,1,78,10,43,Yes,No,Single,8,1
2924,Finance,Male,28,Bachelor's Degree,Executive,4674.0,26,19,4,1,3,24,13,23,Yes,Yes,Widowed,2,1
2925,Sales,Female,27,Master's Degree,Analyst,4234.0,15,13,5,2,2,14,9,1,No,Yes,Widowed,8,0
2926,Marketing,Non-binary,24,Bachelor's Degree,Team Lead,6891.0,20,11,1,4,2,83,6,39,No,No,Divorced,3,2
2927,Marketing,Male,34,PhD,Executive,4316.0,0,3,3,1,4,93,11,3,No,No,Single,6,3
2928,Finance,Prefer not to say,23,PhD,Intern,1077.0,0,0,3,4,2,0,0,45,Yes,Yes,Single,1,0
2929,IT,Female,47,PhD,Executive,4170.0,2,10,5,4,1,46,4,3,Yes,Yes,Widowed,3,3
2930,Marketing,Male,23,Associate's Degree,Intern,1203.0,0,0,1,5,3,0,0,6,No,Yes,Single,1,0
2931,Sales,Female,27,PhD,Team Lead,9130.0,27,1,3,4,5,43,7,31,No,Yes,Widowed,1,3
2932,Marketing,Female,20,PhD,Intern,1438.0,0,0,5,5,2,0,0,27,No,No,Single,1,0
2933,Sales,Female,59,Associate's Degree,Analyst,2551.0,36,6,3,1,3,74,0,29,Yes,No,Married,1,3
2934,Finance,Male,33,PhD,Manager,7005.0,30,0,1,1,4,22,8,15,Yes,No,Married,1,0
2935,Marketing,Non-binary,57,Master's Degree,Analyst,3242.0,30,14,1,5,5,38,13,36,No,No,Widowed,5,0
2936,Sales,Male,23,PhD,Analyst,3439.0,32,19,2,3,4,72,13,5,No,No,Single,3,0
2937,Finance,Female,32,PhD,Executive,3209.0,32,7,5,4,1,17,4,3,No,Yes,Widowed,3,3
2938,IT,Male,59,Associate's Degree,Team Lead,5674.0,39,4,4,1,4,99,2,25,Yes,No,Single,7,0
2939,Sales,Prefer not to say,55,Master's Degree,Manager,7769.0,10,13,3,4,3,39,5,32,Yes,Yes,Widowed,3,3
2940,IT,Non-binary,22,Bachelor's Degree,Intern,1269.0,0,0,1,3,5,0,0,21,No,No,Single,1,0
2941,IT,Male,39,High School,Executive,4635.0,24,2,3,4,4,27,1,48,No,No,Married,3,0
2942,HR,Prefer not to say,42,Master's Degree,Team Lead,6900.0,12,1,3,3,4,63,10,17,Yes,Yes,Divorced,4,2
2943,Marketing,Non-binary,57,Bachelor's Degree,Manager,8362.0,18,15,4,2,1,82,13,9,No,Yes,Single,9,0
2944,Sales,Prefer not to say,59,Master's Degree,Analyst,2335.0,35,13,1,3,3,93,2,26,Yes,Yes,Married,2,1
2945,IT,Non-binary,43,Bachelor's Degree,Team Lead,9503.0,27,15,2,1,4,57,6,22,Yes,Yes,Divorced,6,1
2946,HR,Male,51,Bachelor's Degree,Team Lead,9099.0,3,10,5,5,3,37,1,41,No,Yes,Married,5,2
2947,Finance,Prefer not to say,59,Master's Degree,Team Lead,9456.0,2,16,3,5,2,78,10,46,Yes,Yes,Married,6,1
2948,Sales,Female,51,Associate's Degree,Analyst,2389.0,37,2,4,4,1,43,10,23,Yes,No,Married,5,2
2949,IT,Prefer not to say,24,Master's Degree,Intern,1496.0,0,0,4,2,1,0,0,11,Yes,No,Single,1,0
2950,Marketing,Non-binary,55,Master's Degree,Executive,4351.0,24,2,5,4,1,1,4,10,Yes,No,Married,4,1
2951,HR,Male,20,Bachelor's Degree,Intern,1171.0,0,0,5,3,3,0,0,23,Yes,No,Single,1,0
2952,IT,Non-binary,41,High School,Manager,10340.0,28,4,1,5,4,34,13,5,Yes,No,Married,9,0
2953,Marketing,Prefer not to say,59,Bachelor's Degree,Executive,4961.0,28,2,3,3,4,0,6,26,No,No,Single,7,1
2954,IT,Prefer not to say,46,PhD,Manager,7816.0,11,5,3,5,3,45,13,4,Yes,No,Widowed,1,1
2955,Sales,Female,40,Master's Degree,Analyst,4896.0,34,13,5,5,3,59,13,43,Yes,No,Married,5,2
2956,Sales,Male,24,Master's Degree,Intern,1037.0,0,0,2,5,2,0,0,27,Yes,Yes,Single,1,0
2957,Sales,Male,32,Associate's Degree,Team Lead,6889.0,16,17,3,1,5,94,2,38,Yes,No,Married,5,2
2958,HR,Prefer not to say,36,Bachelor's Degree,Executive,3702.0,11,5,4,3,5,91,1,34,Yes,No,Single,5,2
2959,Sales,Male,29,Associate's Degree,Team Lead,7382.0,35,4,5,4,1,44,9,3,No,Yes,Widowed,5,1
2960,Marketing,Female,40,Master's Degree,Manager,10828.0,9,13,3,2,4,56,8,32,Yes,Yes,Married,5,2
2961,IT,Non-binary,44,Bachelor's Degree,Team Lead,7332.0,17,16,1,4,1,36,8,26,Yes,No,Widowed,5,0
2962,Finance,Male,48,Bachelor's Degree,Team Lead,6059.0,29,10,5,3,4,6,8,18,No,Yes,Divorced,1,2
2963,Marketing,Prefer not to say,59,PhD,Analyst,3535.0,7,0,4,2,4,15,9,7,Yes,Yes,Widowed,6,0
2964,Marketing,Non-binary,53,PhD,Analyst,3997.0,12,9,1,4,2,49,2,45,No,Yes,Married,6,0
2965,Sales,Non-binary,20,High School,Intern,1185.0,0,0,5,2,3,0,0,13,No,Yes,Single,1,0
2966,HR,Female,48,PhD,Manager,7007.0,5,19,5,3,3,96,8,6,Yes,No,Married,5,3
2967,IT,Prefer not to say,40,Bachelor's Degree,Analyst,3797.0,6,11,3,5,3,5,6,35,No,Yes,Widowed,2,0
2968,HR,Male,59,PhD,Analyst,2971.0,20,0,1,3,5,60,1,31,No,No,Widowed,7,0
2969,IT,Prefer not to say,23,High School,Intern,1360.0,0,0,5,1,3,0,0,42,Yes,Yes,Single,1,0
2970,IT,Non-binary,59,Master's Degree,Executive,2225.0,27,11,4,2,5,9,10,37,Yes,Yes,Single,5,3
2971,HR,Prefer not to say,24,PhD,Intern,1235.0,0,0,1,3,1,0,0,43,No,Yes,Single,1,0
2972,Marketing,Male,54,Bachelor's Degree,Team Lead,5394.0,20,0,3,5,5,5,7,4,No,Yes,Single,3,3
2973,IT,Male,40,Master's Degree,Team Lead,5566.0,23,0,2,5,4,1,10,42,Yes,Yes,Single,2,2
2974,HR,Female,58,Bachelor's Degree,Analyst,3844.0,26,0,5,3,2,38,11,4,Yes,Yes,Divorced,4,0
2975,IT,Male,40,Master's Degree,Analyst,4560.0,26,11,2,4,2,48,5,45,Yes,Yes,Married,7,1
2976,Finance,Male,22,Bachelor's Degree,Intern,1432.0,0,0,5,3,4,0,0,8,Yes,Yes,Single,1,0
2977,Marketing,Prefer not to say,21,PhD,Intern,1015.0,0,0,3,5,1,0,0,38,Yes,Yes,Single,1,0
2978,Sales,Prefer not to say,44,PhD,Manager,11872.0,38,19,3,3,2,13,8,11,No,No,Widowed,7,3
2979,IT,Non-binary,28,High School,Team Lead,7510.0,27,3,3,1,4,22,7,2,No,No,Single,2,0
2980,Finance,Female,23,Master's Degree,Intern,1225.0,0,0,3,4,2,0,0,18,No,No,Single,1,0
2981,Sales,Prefer not to say,53,High School,Executive,2028.0,28,0,1,3,5,50,14,18,No,Yes,Divorced,9,2
2982,Sales,Male,33,Associate's Degree,Manager,11758.0,21,5,1,5,2,93,1,22,Yes,Yes,Married,1,2
2983,IT,Non-binary,21,PhD,Intern,1337.0,0,0,5,3,5,0,0,12,No,Yes,Single,1,0
2984,HR,Prefer not to say,26,Master's Degree,Analyst,2603.0,29,13,1,3,5,52,7,17,No,No,Divorced,1,0
2985,IT,Female,19,High School,Intern,1495.0,0,0,5,2,2,0,0,17,No,Yes,Single,1,0
2986,Finance,Female,49,High School,Analyst,2964.0,22,6,1,3,2,10,3,36,Yes,No,Widowed,6,0
2987,Sales,Non-binary,26,Associate's Degree,Analyst,2980.0,32,11,1,1,5,34,11,29,Yes,No,Divorced,8,1
2988,IT,Non-binary,47,High School,Team Lead,7102.0,3,18,1,5,2,54,3,49,Yes,Yes,Married,7,1
2989,HR,Non-binary,26,Bachelor's Degree,Team Lead,8383.0,2,8,4,2,1,57,12,16,Yes,No,Single,3,0
2990,IT,Non-binary,24,PhD,Intern,1073.0,0,0,3,3,3,0,0,41,No,Yes,Single,1,0
2991,Marketing,Non-binary,21,High School,Intern,1210.0,0,0,4,4,3,0,0,11,No,No,Single,1,0
2992,HR,Male,34,High School,Executive,4662.0,0,12,1,1,4,99,0,44,No,Yes,Single,8,0
2993,Finance,Male,49,Associate's Degree,Manager,9532.0,11,9,1,1,3,76,9,43,No,Yes,Widowed,9,0
2994,Sales,Prefer not to say,54,Bachelor's Degree,Manager,9759.0,12,13,4,1,1,8,8,45,No,Yes,Married,9,0
2995,IT,Female,23,High School,Intern,1285.0,0,0,5,2,3,0,0,22,No,Yes,Single,1,0
2996,HR,Male,44,PhD,Team Lead,9972.0,28,7,3,3,3,54,8,30,No,Yes,Widowed,4,1
2997,Marketing,Male,54,PhD,Executive,3012.0,8,18,5,1,1,45,12,8,No,No,Widowed,7,3
2998,HR,Male,59,High School,Manager,7328.0,30,9,3,3,5,79,14,46,Yes,Yes,Married,7,3
2999,Marketing,Prefer not to say,19,Bachelor's Degree,Intern,1323.0,0,0,2,4,3,0,0,18,No,Yes,Single,1,0
3000,Finance,Non-binary,51,PhD,Team Lead,6111.0,12,4,3,3,4,26,9,46,No,No,Single,7,0
3001,Sales,Prefer not to say,47,PhD,Team Lead,9999.0,1,4,5,3,3,9,12,16,Yes,No,Married,1,0
3002,Finance,Female,37,Bachelor's Degree,Team Lead,8461.0,32,8,3,3,3,22,4,47,No,Yes,Divorced,9,3
3003,IT,Female,34,Bachelor's Degree,Analyst,3658.0,6,8,2,5,1,20,14,20,No,No,Divorced,6,3
3004,HR,Female,59,High School,Team Lead,8923.0,17,14,2,2,1,89,14,39,Yes,Yes,Married,8,0
3005,Marketing,Female,21,Master's Degree,Intern,1326.0,0,0,1,3,4,0,0,8,Yes,Yes,Single,1,0
3006,Marketing,Male,47,Associate's Degree,Executive,2724.0,11,13,2,1,2,2,9,30,No,Yes,Widowed,7,0
3007,HR,Male,19,Master's Degree,Intern,1335.0,0,0,4,5,1,0,0,38,Yes,No,Single,1,0
3008,HR,Prefer not to say,59,Master's Degree,Team Lead,7317.0,8,19,5,3,2,42,8,29,Yes,Yes,Single,1,0
3009,IT,Non-binary,23,PhD,Executive,4519.0,27,7,4,5,4,98,2,13,Yes,Yes,Widowed,7,3
3010,Finance,Female,27,Bachelor's Degree,Manager,11495.0,3,1,4,2,3,6,13,17,Yes,Yes,Widowed,5,0
3011,Marketing,Prefer not to say,59,PhD,Manager,11875.0,38,4,5,5,3,26,0,40,No,Yes,Single,1,0
3012,IT,Male,23,Associate's Degree,Intern,1114.0,0,0,4,1,2,0,0,43,Yes,Yes,Single,1,0
3013,Finance,Male,45,High School,Executive,2688.0,10,9,4,3,4,41,3,17,Yes,Yes,Married,9,0
3014,IT,Non-binary,19,Associate's Degree,Intern,1246.0,0,0,4,1,4,0,0,9,No,Yes,Single,1,0
3015,Marketing,Non-binary,48,PhD,Executive,4362.0,22,17,2,4,1,3,5,2,Yes,No,Widowed,9,0
3016,HR,Non-binary,59,PhD,Executive,2908.0,21,0,5,5,2,89,4,42,Yes,Yes,Divorced,7,3
3017,HR,Prefer not to say,23,PhD,Intern,1036.0,0,0,5,5,1,0,0,24,Yes,Yes,Single,1,0
3018,Finance,Male,49,PhD,Executive,4604.0,11,3,5,5,2,7,12,21,No,Yes,Widowed,2,2
3019,Sales,Male,31,Master's Degree,Team Lead,6149.0,31,12,4,2,1,83,4,46,Yes,No,Divorced,2,2
3020,Finance,Non-binary,38,High School,Executive,4989.0,8,15,2,1,1,16,8,2,Yes,No,Divorced,4,0
3021,Sales,Female,50,Master's Degree,Executive,4326.0,4,4,5,4,4,4,12,5,Yes,Yes,Single,1,3
3022,IT,Non-binary,18,PhD,Intern,1452.0,0,0,3,2,4,0,0,17,Yes,Yes,Single,1,0
3023,IT,Prefer not to say,35,Bachelor's Degree,Manager,8912.0,6,16,5,2,3,8,0,24,Yes,No,Married,5,0
3024,Marketing,Non-binary,43,Master's Degree,Analyst,3311.0,28,10,1,3,3,7,7,8,Yes,Yes,Widowed,7,0
3025,Sales,Non-binary,27,PhD,Executive,2839.0,32,4,3,4,4,6,7,30,No,Yes,Single,2,2
3026,Marketing,Prefer not to say,47,PhD,Analyst,4414.0,23,14,5,5,4,36,10,22,Yes,Yes,Divorced,5,3
3027,HR,Non-binary,59,High School,Executive,2330.0,24,3,4,5,1,99,7,24,No,Yes,Widowed,9,3
3028,Sales,Male,23,Associate's Degree,Intern,1054.0,0,0,5,3,3,0,0,26,No,No,Single,1,0
3029,Finance,Female,19,Master's Degree,Intern,1166.0,0,0,2,5,4,0,0,8,No,Yes,Single,1,0
3030,HR,Non-binary,35,Master's Degree,Executive,2396.0,4,3,2,1,2,7,13,12,No,No,Married,2,3
3031,HR,Prefer not to say,24,Master's Degree,Intern,1440.0,0,0,5,5,2,0,0,14,Yes,Yes,Single,1,0
3032,Finance,Female,23,PhD,Intern,1176.0,0,0,4,1,3,0,0,30,Yes,No,Single,1,0
3033,HR,Prefer not to say,28,High School,Executive,3844.0,31,4,4,3,2,16,9,35,Yes,Yes,Married,1,3
3034,Sales,Female,59,PhD,Manager,9385.0,7,10,4,3,1,57,7,31,Yes,Yes,Widowed,1,0
3035,Marketing,Female,46,PhD,Executive,4835.0,19,18,5,1,3,62,1,28,Yes,No,Single,5,1
3036,HR,Non-binary,34,Bachelor's Degree,Manager,10980.0,33,4,5,5,4,26,7,46,Yes,Yes,Married,3,2
3037,Sales,Male,23,High School,Intern,1352.0,0,0,1,3,2,0,0,27,No,No,Single,1,0
3038,IT,Non-binary,59,Master's Degree,Manager,9466.0,1,6,2,3,1,91,7,36,Yes,No,Widowed,3,0
3039,Sales,Prefer not to say,24,Associate's Degree,Intern,1190.0,0,0,3,1,4,0,0,1,Yes,Yes,Single,1,0
3040,Marketing,Prefer not to say,30,Master's Degree,Manager,10037.0,14,12,3,3,5,27,13,41,No,Yes,Divorced,3,1
3041,Sales,Female,36,PhD,Manager,8194.0,5,4,2,5,1,88,2,14,Yes,No,Married,1,3
3042,Finance,Female,23,High School,Executive,2384.0,4,17,1,3,2,57,3,10,No,No,Widowed,3,1
3043,Marketing,Male,46,High School,Manager,7100.0,2,8,2,1,1,49,8,42,Yes,No,Widowed,5,0
3044,IT,Non-binary,22,High School,Intern,1098.0,0,0,1,5,5,0,0,7,Yes,Yes,Single,1,0
3045,Finance,Prefer not to say,55,Bachelor's Degree,Executive,3848.0,34,15,1,4,5,66,14,40,No,Yes,Widowed,7,1
3046,Sales,Female,55,Master's Degree,Manager,9461.0,8,13,4,1,1,30,8,14,Yes,Yes,Divorced,4,0
3047,Marketing,Male,56,Bachelor's Degree,Executive,3601.0,34,16,2,4,4,11,9,36,Yes,No,Divorced,4,2
3048,IT,Prefer not to say,59,Associate's Degree,Analyst,4605.0,18,5,3,3,4,54,12,27,No,Yes,Divorced,4,1
3049,Finance,Female,24,PhD,Executive,2262.0,33,2,5,5,5,3,8,11,Yes,No,Married,8,2
3050,IT,Prefer not to say,59,Bachelor's Degree,Analyst,4455.0,38,16,5,3,3,93,9,42,Yes,No,Divorced,8,3
3051,Sales,Male,27,Bachelor's Degree,Analyst,2943.0,9,12,2,5,3,41,5,49,Yes,No,Married,2,2
3052,IT,Male,40,PhD,Executive,2989.0,9,5,5,2,4,90,0,37,Yes,Yes,Divorced,7,0
3053,HR,Prefer not to say,22,High School,Intern,1111.0,0,0,1,3,3,0,0,42,No,Yes,Single,1,0
3054,Finance,Non-binary,19,PhD,Intern,1117.0,0,0,5,3,4,0,0,10,No,No,Single,1,0
3055,IT,Prefer not to say,22,Master's Degree,Intern,1161.0,0,0,1,3,2,0,0,7,No,No,Single,1,0
3056,Sales,Female,30,PhD,Team Lead,9086.0,1,5,1,1,4,47,14,17,No,No,Single,7,3
3057,Sales,Non-binary,33,High School,Analyst,3066.0,37,16,3,5,2,42,7,12,No,No,Single,6,3
3058,IT,Female,26,PhD,Executive,3785.0,32,2,5,5,5,19,14,37,Yes,Yes,Widowed,6,1
3059,Sales,Prefer not to say,21,Bachelor's Degree,Intern,1056.0,0,0,3,5,3,0,0,37,Yes,Yes,Single,1,0
3060,Marketing,Non-binary,22,Associate's Degree,Intern,1352.0,0,0,5,1,5,0,0,36,No,No,Single,1,0
3061,Marketing,Female,51,Bachelor's Degree,Executive,2846.0,12,6,1,5,1,48,11,7,No,Yes,Married,2,1
3062,Marketing,Prefer not to say,25,Associate's Degree,Analyst,3059.0,34,10,5,3,1,75,5,24,Yes,Yes,Married,8,2
3063,HR,Prefer not to say,26,PhD,Executive,3481.0,14,8,3,4,5,16,8,34,No,Yes,Divorced,7,3
3064,IT,Non-binary,22,Master's Degree,Team Lead,8203.0,21,15,4,2,4,52,8,1,No,Yes,Divorced,6,1
3065,HR,Prefer not to say,48,PhD,Team Lead,9418.0,3,4,3,5,4,21,6,29,Yes,No,Single,5,3
3066,Sales,Male,49,High School,Executive,3542.0,16,14,4,1,3,81,6,26,Yes,Yes,Married,6,3
3067,HR,Female,50,PhD,Analyst,3561.0,4,3,2,1,5,9,3,10,No,No,Single,3,0
3068,Sales,Female,18,Associate's Degree,Intern,1061.0,0,0,3,5,1,0,0,1,No,Yes,Single,1,0
3069,Sales,Prefer not to say,33,Bachelor's Degree,Team Lead,7149.0,23,6,5,4,5,83,9,45,Yes,No,Single,9,1
3070,Finance,Prefer not to say,34,Master's Degree,Team Lead,9890.0,30,2,4,5,5,11,4,17,No,No,Single,1,1
3071,Marketing,Male,59,PhD,Analyst,3386.0,39,3,5,1,3,3,10,41,No,Yes,Married,2,0
3072,Sales,Non-binary,23,PhD,Team Lead,6489.0,29,14,4,2,4,41,9,36,Yes,Yes,Married,1,3
3073,Finance,Prefer not to say,58,Bachelor's Degree,Team Lead,9839.0,6,1,3,4,1,4,4,9,No,Yes,Single,8,1
3074,Marketing,Prefer not to say,37,Master's Degree,Analyst,4922.0,6,4,3,5,3,25,0,39,No,Yes,Divorced,4,2
3075,Sales,Prefer not to say,45,PhD,Executive,3144.0,26,6,5,2,1,99,1,23,No,No,Single,6,1
3076,Sales,Prefer not to say,22,PhD,Intern,1500.0,0,0,3,5,1,0,0,29,Yes,No,Single,1,0
3077,HR,Female,21,Associate's Degree,Intern,1038.0,0,0,5,4,4,0,0,2,Yes,Yes,Single,1,0
3078,HR,Prefer not to say,57,Associate's Degree,Team Lead,8874.0,33,8,1,1,4,79,9,18,Yes,No,Single,7,1
3079,Marketing,Female,23,High School,Intern,1329.0,0,0,4,4,3,0,0,28,No,No,Single,1,0
3080,Sales,Prefer not to say,50,Bachelor's Degree,Executive,4544.0,26,10,5,3,2,25,11,47,No,Yes,Single,8,2
3081,IT,Non-binary,56,Master's Degree,Team Lead,9983.0,5,0,4,5,3,82,1,42,No,Yes,Divorced,4,2
3082,HR,Male,21,PhD,Intern,1322.0,0,0,1,2,3,0,0,49,Yes,No,Single,1,0
3083,Marketing,Non-binary,52,PhD,Manager,7322.0,30,7,4,2,2,23,8,7,No,Yes,Single,3,3
3084,Sales,Prefer not to say,59,High School,Manager,11124.0,24,18,5,4,1,94,2,11,Yes,Yes,Divorced,2,0
3085,Sales,Prefer not to say,59,PhD,Manager,10649.0,1,11,3,4,5,94,1,7,No,No,Single,1,3
3086,IT,Prefer not to say,59,Bachelor's Degree,Manager,11846.0,9,5,4,4,2,52,6,43,No,No,Single,5,1
3087,Marketing,Non-binary,37,High School,Manager,10076.0,9,9,4,2,5,6,11,24,Yes,Yes,Single,3,0
3088,Sales,Prefer not to say,31,Bachelor's Degree,Team Lead,8370.0,25,4,1,1,1,9,8,15,No,No,Single,3,1
3089,HR,Non-binary,53,High School,Analyst,4205.0,4,6,2,2,2,38,10,31,No,No,Divorced,8,1
3090,IT,Female,23,PhD,Analyst,3280.0,21,6,3,1,4,85,12,19,Yes,Yes,Widowed,1,0
3091,Marketing,Male,45,High School,Team Lead,7417.0,3,8,5,4,3,77,5,10,No,No,Divorced,2,0
3092,IT,Male,44,Associate's Degree,Team Lead,8742.0,33,14,1,3,2,27,11,48,No,Yes,Divorced,1,1
3093,HR,Non-binary,23,Master's Degree,Executive,3598.0,6,5,5,2,2,41,6,8,No,Yes,Widowed,7,1
3094,Marketing,Female,59,PhD,Analyst,4318.0,16,15,5,4,1,61,12,1,No,No,Divorced,4,3
3095,IT,Non-binary,52,Master's Degree,Manager,7606.0,10,6,4,2,4,51,12,2,Yes,No,Single,3,1
3096,Finance,Female,59,PhD,Team Lead,9472.0,7,14,1,4,2,21,2,29,No,Yes,Divorced,3,2
3097,HR,Prefer not to say,47,Master's Degree,Manager,7516.0,27,1,1,2,4,56,10,42,Yes,No,Single,3,1
3098,HR,Female,50,Associate's Degree,Analyst,3982.0,32,7,3,5,5,95,2,10,No,No,Married,2,1
3099,HR,Female,19,Master's Degree,Intern,1445.0,0,0,2,2,2,0,0,42,No,Yes,Single,1,0
3100,Finance,Female,20,High School,Intern,1497.0,0,0,5,5,4,0,0,9,No,No,Single,1,0
3101,Finance,Male,46,Master's Degree,Team Lead,8110.0,11,5,3,1,3,30,6,31,Yes,No,Divorced,5,0
3102,Sales,Female,22,PhD,Executive,2312.0,25,19,3,2,1,3,4,32,No,No,Divorced,8,2
3103,IT,Prefer not to say,24,Bachelor's Degree,Manager,8108.0,28,12,5,1,4,21,5,2,No,Yes,Divorced,7,1
3104,Sales,Prefer not to say,47,Master's Degree,Team Lead,5708.0,37,15,4,3,1,92,8,24,Yes,No,Married,3,3
3105,IT,Prefer not to say,39,Master's Degree,Executive,3140.0,34,7,4,5,2,98,2,37,Yes,Yes,Widowed,9,3
3106,Finance,Female,30,Master's Degree,Manager,11335.0,36,16,5,2,2,63,11,43,No,No,Single,7,1
3107,Finance,Non-binary,59,PhD,Analyst,3941.0,28,12,1,1,5,76,2,6,Yes,No,Widowed,1,1
3108,Sales,Non-binary,21,Master's Degree,Intern,1028.0,0,0,2,4,1,0,0,8,Yes,Yes,Single,1,0
3109,Marketing,Prefer not to say,42,PhD,Executive,4392.0,14,19,4,1,3,82,10,40,No,No,Married,4,1
3110,Sales,Male,22,PhD,Manager,7838.0,5,9,2,2,3,78,5,25,Yes,No,Single,6,1
3111,IT,Non-binary,42,Bachelor's Degree,Team Lead,6611.0,31,19,3,3,4,89,10,42,No,No,Single,3,0
3112,Sales,Female,48,High School,Manager,8121.0,33,15,3,5,3,83,7,43,Yes,Yes,Married,5,2
3113,HR,Non-binary,59,PhD,Team Lead,9373.0,35,16,5,4,1,60,4,25,Yes,Yes,Married,3,0
3114,IT,Prefer not to say,19,Associate's Degree,Intern,1226.0,0,0,5,1,2,0,0,46,No,Yes,Single,1,0
3115,IT,Male,19,Master's Degree,Intern,1030.0,0,0,5,2,1,0,0,11,No,No,Single,1,0
3116,Marketing,Non-binary,49,Associate's Degree,Manager,10965.0,34,4,4,2,1,78,2,35,No,Yes,Divorced,4,0
3117,Finance,Non-binary,38,Master's Degree,Manager,10341.0,37,15,2,5,2,67,12,1,Yes,No,Single,7,2
3118,IT,Prefer not to say,59,Bachelor's Degree,Team Lead,6734.0,16,7,3,4,1,5,7,23,No,No,Widowed,7,3
3119,Finance,Male,24,PhD,Team Lead,5251.0,26,15,2,1,3,65,3,3,No,Yes,Divorced,9,3
3120,Sales,Male,33,High School,Executive,3201.0,16,3,4,1,4,35,8,41,No,Yes,Widowed,3,1
3121,HR,Prefer not to say,59,PhD,Executive,4164.0,10,5,2,1,4,14,12,1,Yes,No,Married,8,2
3122,Marketing,Female,33,Master's Degree,Executive,3699.0,38,7,2,5,1,75,5,44,No,Yes,Widowed,7,0
3123,Finance,Non-binary,23,High School,Manager,8336.0,1,8,5,5,2,39,9,12,No,Yes,Divorced,9,0
3124,IT,Female,43,PhD,Executive,3778.0,1,12,2,4,5,40,3,38,Yes,No,Married,2,0
3125,Finance,Non-binary,44,High School,Manager,8259.0,28,16,2,1,1,6,3,40,No,No,Divorced,6,3
3126,IT,Non-binary,22,Master's Degree,Intern,1315.0,0,0,2,1,1,0,0,31,No,No,Single,1,0
3127,Finance,Female,26,Bachelor's Degree,Analyst,2173.0,23,12,1,4,5,71,4,29,No,Yes,Single,3,0
3128,IT,Prefer not to say,22,Bachelor's Degree,Intern,1038.0,0,0,3,4,4,0,0,35,No,No,Single,1,0
3129,Sales,Prefer not to say,42,PhD,Manager,10280.0,30,5,3,4,4,1,6,28,Yes,Yes,Widowed,5,1
3130,IT,Non-binary,32,Associate's Degree,Manager,8861.0,8,9,2,2,5,29,13,21,No,No,Single,6,0
3131,IT,Prefer not to say,26,Master's Degree,Analyst,2748.0,26,4,5,4,2,67,11,11,No,Yes,Single,4,0
3132,HR,Non-binary,56,PhD,Team Lead,6027.0,13,6,5,3,1,52,6,26,No,Yes,Widowed,7,1
3133,IT,Prefer not to say,48,PhD,Team Lead,6396.0,24,10,5,5,3,88,12,11,No,No,Single,7,3
3134,HR,Non-binary,23,Bachelor's Degree,Team Lead,6448.0,21,8,3,4,4,20,9,5,No,Yes,Married,5,0
3135,Marketing,Prefer not to say,45,High School,Executive,4202.0,34,9,4,2,4,24,6,7,Yes,Yes,Widowed,7,1
3136,HR,Male,52,Master's Degree,Team Lead,6202.0,32,10,2,3,4,72,4,31,No,Yes,Divorced,7,2
3137,Sales,Female,54,High School,Executive,3682.0,26,2,3,2,2,71,11,39,No,No,Single,8,1
3138,HR,Male,59,Master's Degree,Executive,4642.0,39,7,5,2,5,4,12,42,No,Yes,Married,1,0
3139,Marketing,Female,51,Associate's Degree,Team Lead,5011.0,25,16,3,2,2,91,8,8,Yes,No,Widowed,4,1
3140,Sales,Female,58,Bachelor's Degree,Team Lead,6316.0,18,6,3,2,4,65,1,27,No,No,Widowed,1,3
3141,Finance,Non-binary,49,Associate's Degree,Analyst,3807.0,38,11,3,1,1,84,7,21,Yes,Yes,Married,3,0
